id,conversation_id,created_at,date,time,timezone,user_id,username,name,place,tweet,mentions,urls,photos,replies_count,retweets_count,likes_count,location,hashtags,link,retweet,quote_url,video
1117309969492320256,1117309969492320256,1555222429000,2019-04-14,02:13:49,Eastern Daylight Time,913934088897044480,rfllcradio,rfradio,,Journey - Open Arms,,[],[],0,0,0,"Crystal Beach, TX",[],https://twitter.com/rfllcradio/status/1117309969492320256,,,0
1117309969487908866,1117303753437274112,1555222429000,2019-04-14,02:13:49,Eastern Daylight Time,2503364978,49robinrd,Robin Fulton⭐️⭐️⭐️,,After 4 hours of waiting to see a doctor we left.  45 min from home. as soon as I got home put him on his oxegen. Called our reg doctor and got in right away.  This doctor is not part of the state hospital. Medicare for all will not be handled any better than our state hospital.,"['laylaalisha11', 'my3monkees']",[],[],0,0,0,,[],https://twitter.com/49robinRd/status/1117309969487908866,,,0
1117309969446121473,1117307439924174849,1555222429000,2019-04-14,02:13:49,Eastern Daylight Time,233322634,burrmanchu,El Cuñado Rafi Eitan,,What's with all the slow sets lately,['govtmuleband'],[],[],0,0,0,The Divided States of America,[],https://twitter.com/burrmanchu/status/1117309969446121473,,,0
1117309969391427586,1117157118497316864,1555222429000,2019-04-14,02:13:49,Eastern Daylight Time,1064054374605893632,martieliza1,marti eliza,,No one: Brendon and Conan: *are perfect and big uwus and deserve the world*,"['sad_queen11_', 'conangray']",[],[],0,0,0,"Los Angeles, CA",[],https://twitter.com/martieliza1/status/1117309969391427586,,,0
1117309969379090432,1117309969379090432,1555222429000,2019-04-14,02:13:49,Eastern Daylight Time,3363599044,tomcollinsxy,TOM COLLINS,,"U2, mick jagger and patty Smith Give me shelter pic.twitter.com/NuuFiWJ4bK",,[],[],0,0,0,"Texas, USA",[],https://twitter.com/TomCollinsxy/status/1117309969379090432,,,1
1117309969362227201,1117276828173864961,1555222429000,2019-04-14,02:13:49,Eastern Daylight Time,912146256901939200,texasandrew76,Astros Andrew,,I know what I am talking about too so there ya go don't like oh well. Get over it,"['chrismedina', 'tubingtyler', 'udubgal']",[],[],0,0,0,SE Texas ,[],https://twitter.com/TexasAndrew76/status/1117309969362227201,,,0
1117309969362067457,1117309969362067457,1555222429000,2019-04-14,02:13:49,Eastern Daylight Time,42916882,jaimecaro,Jaime Caro,,there's only you always you @aboveandbeyond 🔥,['aboveandbeyond'],[],[],0,0,0,Culiacan ,[],https://twitter.com/jaimecaro/status/1117309969362067457,,,0
1117309969290776576,1117309881634004992,1555222429000,2019-04-14,02:13:49,Eastern Daylight Time,1110403933761990657,tehruth,rutharded,,Maybe i should start investing on hair thickening shampoos,,[],[],0,0,0,,[],https://twitter.com/tehruth/status/1117309969290776576,,,0
1117309969148325888,1117217414293245952,1555222429000,2019-04-14,02:13:49,Eastern Daylight Time,878399972286361600,plusframes_,PlusFrames,,"I posted this in the comments, but it’s buried. The photo this guy posted from the Philippines is an old photo. He got it from the Gamespot video which was uploaded on March 7th.  The 1st pic is his, and the 2nd pic is the screenshot I took from the video. pic.twitter.com/wTdurXh2Jt",['_rene_v'],[],"['https://pbs.twimg.com/media/D4F7e-YXoAATeDJ.jpg', 'https://pbs.twimg.com/media/D4F7e-XWwAA4qYn.jpg']",0,0,0,"Near Toronto, Canada",[],https://twitter.com/PlusFrames_/status/1117309969148325888,,,0
1117309967562940416,1117309967562940416,1555222429000,2019-04-14,02:13:49,Eastern Daylight Time,541282909,whojustintaylor,justin,,French fries + ranch >> French fries + ketchup   Peerrrrrrioddd.,,[],[],0,0,1,"Columbus, OH",[],https://twitter.com/whojustintaylor/status/1117309967562940416,,,0
1117309967562833922,1117309967562833922,1555222429000,2019-04-14,02:13:49,Eastern Daylight Time,614789116,whiteferyari,yaritza,,share music with me,,[],[],0,0,0,"dallas, tx",[],https://twitter.com/whiteferyari/status/1117309967562833922,,,0
1117309967428665349,1117134284186365953,1555222429000,2019-04-14,02:13:49,Eastern Daylight Time,498230330,tigoline1,Tigoline/Line,,I always insta skip all cutscenes in valshara just so I get the least amount of feels,['nephiamart'],[],[],0,0,0,Denmark,[],https://twitter.com/tigoline1/status/1117309967428665349,,,0
1117309967424471040,1117309967424471040,1555222429000,2019-04-14,02:13:49,Eastern Daylight Time,155468135,steezybra,Power Play Steez ⚡️,,If my brothers get rich it’s gon be all my fault,,[],[],0,0,0,east end,[],https://twitter.com/SteezyBra/status/1117309967424471040,,,0
1117309967373967361,1117309967373967361,1555222429000,2019-04-14,02:13:49,Eastern Daylight Time,2911496526,ayeitsyasmine,yas,,this single life really aint it anymore 🤧,,[],[],0,0,0,"Ventura, CA",[],https://twitter.com/ayeitsyasmine/status/1117309967373967361,,,0
1117309967306854400,1117309967306854400,1555222429000,2019-04-14,02:13:49,Eastern Daylight Time,20875662,stacylledford,Stacy,,@DaneCook you killed it tonight in Denver. 🔥 Great to see you back on tour...now we need a Netflix or HBO special....#DaneTrain pic.twitter.com/ApVpt8QmC1,['danecook'],[],['https://pbs.twimg.com/media/D4F7fOBUcAEBguz.jpg'],0,0,0,"Denver, CO",['#danetrain'],https://twitter.com/stacylledford/status/1117309967306854400,,,0
1117309967244111872,1117309967244111872,1555222429000,2019-04-14,02:13:49,Eastern Daylight Time,858862592923754496,rkstevens4,Half Full,,Houston Police Chief Blasts Order to Deport 11-Year-Old Girl Alone: 'Nazi’s Enforced Their Laws as Well' ⁦@stewartloretta1⁩ http://time.com/5570001/houston-police-chief-deport-girl/ …,['stewartloretta1'],['http://time.com/5570001/houston-police-chief-deport-girl/'],[],0,0,0,United States of America,[],https://twitter.com/Rkstevens4/status/1117309967244111872,,,0
1117309967239995392,1117309967239995392,1555222429000,2019-04-14,02:13:49,Eastern Daylight Time,4910621169,catcondoms,( ͡° ͜ʖ ͡°),,my fatass thought this was lasagna 🤪🤪 https://twitter.com/tahlonh/status/1116770300778168321 …,,['https://twitter.com/tahlonh/status/1116770300778168321'],[],0,0,0,"Greenville, NC",[],https://twitter.com/catcondoms/status/1117309967239995392,,https://twitter.com/TahlonH/status/1116770300778168321,0
1117309967239929856,1117309967239929856,1555222429000,2019-04-14,02:13:49,Eastern Daylight Time,500155740,leshaa_fly,Alesha ❤️,,Add me on snap :Kesha’s oooh,,[],[],0,0,0,"Monroe, LA",[],https://twitter.com/Leshaa_Fly/status/1117309967239929856,,,0
1117309967151718400,1117248100446298114,1555222429000,2019-04-14,02:13:49,Eastern Daylight Time,216095978,estevvn,surfinginthesky,,Not a fan.. but that shit was dope af,['dazzzle666'],[],[],0,0,0,Las Vegas,[],https://twitter.com/estevvn/status/1117309967151718400,,,0
1117309967126556674,1117309967126556674,1555222429000,2019-04-14,02:13:49,Eastern Daylight Time,19006056,xiankiefer,Christian Kiefer,"Palo Alto, CA",Kati’s the real deal! https://twitter.com/girlmakesfire/status/1117309407849672704 …,,['https://twitter.com/girlmakesfire/status/1117309407849672704'],[],0,0,0,,[],https://twitter.com/xiankiefer/status/1117309967126556674,,https://twitter.com/girlmakesfire/status/1117309407849672704,0
1117309967063760896,1117309967063760896,1555222429000,2019-04-14,02:13:49,Eastern Daylight Time,785852546460028930,shereikaxo,Shereika,,Ok we’re at the makeover episode. This is always my favourite. For obvious reasons,,[],[],0,0,0,Jamaica,[],https://twitter.com/shereikaxo/status/1117309967063760896,,,0
1117309967017623552,1117309967017623552,1555222429000,2019-04-14,02:13:49,Eastern Daylight Time,948091618544050176,officialaknight,Austin Knight,"San Antonio, TX",🎶You spin me right round baby right round on the formation lap baby right round round🎶 #WTF1 #ChineseGP #Race1000 #F1 pic.twitter.com/JpjJoshOsS,,[],[],0,0,0,"San Antonio, Texas","['#wtf1', '#chinesegp', '#race1000', '#f1']",https://twitter.com/OfficialAknight/status/1117309967017623552,,,1
1117309966929494016,1117249588417716224,1555222429000,2019-04-14,02:13:49,Eastern Daylight Time,1765058670,lakyn_lou,Lakyn,,You got this girl! Always here if you need it,['nornordodds'],[],[],0,0,0,"Pittsburgh, PA",[],https://twitter.com/lakyn_lou/status/1117309966929494016,,,0
1117309966900060160,1117309966900060160,1555222429000,2019-04-14,02:13:49,Eastern Daylight Time,928445369205211136,mariannefrnndzz,Yhang,,Jollibee it is agaaiiin,,[],[],0,0,0,"Saskatoon, Saskatchewan",[],https://twitter.com/Mariannefrnndzz/status/1117309966900060160,,,0
1117309966891634688,1117308788128698368,1555222429000,2019-04-14,02:13:49,Eastern Daylight Time,748293762942533632,iamsizzlebutt,Taylor ❤️🖤,,"Like, they fixed it in the newest iteration of the iPad Pro, it magnetically attaches to the side and proximity charges that way but ofc they came out with that right after I got mine.",['poptivist'],[],[],0,0,0,"Washington, USA",[],https://twitter.com/IamSizzlebutt/status/1117309966891634688,,,0
1117309966791081985,1117288625022988288,1555222429000,2019-04-14,02:13:49,Eastern Daylight Time,71966839,autumspice,☆💜TiSh💜☆💜Map of the Soul*Persona💜,,Watching a few videos will change that,"['sookieloves', 'btsarmyna']",[],[],0,0,0,"Tennessee, USA",[],https://twitter.com/autumspice/status/1117309966791081985,,,0
1117309966665375744,1117309966665375744,1555222429000,2019-04-14,02:13:49,Eastern Daylight Time,863424324321103873,_td0llazz,Tdollazz 🇿🇦,,no fr😭 & i feel good https://twitter.com/bankrollbreeski/status/1117263790033309696 …,,['https://twitter.com/bankrollbreeski/status/1117263790033309696'],[],0,0,0,"Indiana, USA",[],https://twitter.com/_td0llazz/status/1117309966665375744,,https://twitter.com/BankRollBreeski/status/1117263790033309696,0
1117309966602448898,1117309966602448898,1555222429000,2019-04-14,02:13:49,Eastern Daylight Time,3307647827,rawtalkonline,Raw Talk Online,,Wicked Frenzy - Light The Night,,[],[],0,0,0,"Florida, USA",[],https://twitter.com/rawtalkonline/status/1117309966602448898,,,0
1117309966514188288,1117309966514188288,1555222429000,2019-04-14,02:13:49,Eastern Daylight Time,1116804085921898496,xotwodmir,M,,Cash app only ! #horny,,[],[],0,0,0,United States,['#horny'],https://twitter.com/xotwodmir/status/1117309966514188288,,,0
1117309966451453952,1117295503350353920,1555222429000,2019-04-14,02:13:49,Eastern Daylight Time,3002216807,clb_sounds,✰ CLB ✰,,yes pls,['greed_beats'],[],[],0,0,0,Chicago,[],https://twitter.com/clb_sounds/status/1117309966451453952,,,0
1117309966283464704,1117309966283464704,1555222429000,2019-04-14,02:13:49,Eastern Daylight Time,342568811,daldabbagh,daniela aldabbagh,,hottest girls in LasVegas are waiting for you at the CAN CAN ROOM. DISCOUNTED PRIVATE ROOMS shows ...Exciting Stage Performance..Open 8 pm till 7 am ..TRIP TO VEGAS would not be complete…  https://www.instagram.com/p/BwOblN0Af0I/?utm_source=ig_twitter_share&igshid=7ydqgtqawt52 …,,['https://www.instagram.com/p/BwOblN0Af0I/?utm_source=ig_twitter_share&igshid=7ydqgtqawt52'],[],0,0,0,"las vegas , nevada",[],https://twitter.com/daldabbagh/status/1117309966283464704,,,0
1117309966258327553,1117262563278876672,1555222429000,2019-04-14,02:13:49,Eastern Daylight Time,913280833351442433,masuchkathryn,Kathryn #LockHimUp,,"If they're going to be Political and not keep ""Church and State"" separate; then I say tax the Hell (or Heaven) right out of them!","['scott9357scott', 'resistandgrow', 'sar_oso']",[],[],0,0,0,,[],https://twitter.com/MasuchKathryn/status/1117309966258327553,,,0
1117309966182780929,1117309489634521090,1555222429000,2019-04-14,02:13:49,Eastern Daylight Time,1052746813814362112,cataatwill,addy😈,,"& rezz too, huh?",['bassdaddyethan'],[],[],0,0,0,"Los Angeles, CA",[],https://twitter.com/cataatwill/status/1117309966182780929,,,0
1117309965994270720,1117309965994270720,1555222429000,2019-04-14,02:13:49,Eastern Daylight Time,1028837959301312512,iamjustjoni,JONI,,CHECK OUT MY FIRST AND LATEST YOUTUBE VIDEO  (CHAOS AT RUE 21 & WALMART) pic.twitter.com/3REk08LzTn,,[],[],0,0,0,"California, USA",[],https://twitter.com/iamjustjoni/status/1117309965994270720,,,1
1117309965851660289,1117309965851660289,1555222429000,2019-04-14,02:13:49,Eastern Daylight Time,157876059,loiscybier,Starlight_LHS1210,,Kill me already 😩😩😩😩😩 https://twitter.com/Dannerkins/status/1117309469053075456 …,,['https://twitter.com/Dannerkins/status/1117309469053075456'],[],0,0,0,"Evanston, IL",[],https://twitter.com/Loiscybier/status/1117309965851660289,,https://twitter.com/Dannerkins/status/1117309469053075456,0
1117309965725765639,1117309965725765639,1555222429000,2019-04-14,02:13:49,Eastern Daylight Time,3196697820,apoloniaaababy,BabyT,"Houston, TX",I swear I'm everybody's person they can come to,,[],[],0,0,0,DTX.HTX,[],https://twitter.com/apoloniaaababy/status/1117309965725765639,,,0
1117309965688102912,1117309965688102912,1555222429000,2019-04-14,02:13:49,Eastern Daylight Time,34302594,wcbinews,WCBI News,,MONROE COUNTY TORNADO DAMAGE: Sheriff Cecil Cantrell said there are reports of trees down in the south part of Monroe County. Power lines are also down. Responders are currently out cutting trees. Sheriff Cantrell said there will be more information available tomorrow morning.,,[],[],0,0,0,NE Mississippi,[],https://twitter.com/WCBINEWS/status/1117309965688102912,,,0
1117309965608345601,1117309965608345601,1555222429000,2019-04-14,02:13:49,Eastern Daylight Time,894247316139495424,newsonthewings,News On The Wings,,Small Backpack/Green https://bradfordlifestyles.com/product/small-backpack-green/ …,,['https://bradfordlifestyles.com/product/small-backpack-green/'],[],0,0,0,New England USA,[],https://twitter.com/NewsOnTheWings/status/1117309965608345601,,,0
1117309965595742208,1117309740969684992,1555222429000,2019-04-14,02:13:49,Eastern Daylight Time,1072680188805332994,reubenismyname,🏳️‍🌈Rue🏳️‍🌈,,You’re just mad cause I’m sexier than you 😌,['itshunterfisher'],[],[],1,0,1,Willow Creek,[],https://twitter.com/Reubenismyname/status/1117309965595742208,,,0
1117309965587423232,1116934115608145920,1555222429000,2019-04-14,02:13:49,Eastern Daylight Time,137354643,brpetertotleben,Fr. Peter Totleben,,It's not that they're overloaded. It's that they don't go. I know that priests are busy. But how many consistently have more important things to do than this.,"['church_nerd2010', 'thirsting4love']",[],[],0,0,0,,[],https://twitter.com/brpetertotleben/status/1117309965587423232,,,0
1117309965553885186,1117258968865431552,1555222429000,2019-04-14,02:13:49,Eastern Daylight Time,252888846,boymomvb,BoyMomVB,,It’s so sad how emotionally detached so many are. I’m happy that your sister was safe.,['davereaboi'],[],[],0,0,0,"Virginia Beach, VA",[],https://twitter.com/boymomvb/status/1117309965553885186,,,0
1117309965448781827,1117188615979839490,1555222429000,2019-04-14,02:13:49,Eastern Daylight Time,506455133,seandulac,Sean Dulac,,The US military is no place for those with mental conditions.  DSM-5  criteria for gender dysphoria :  1 - A strong desire to be of a gender other than one's assigned gender.  2- A strong desire to be treated as a gender other than one's assigned gender.,['speakerpelosi'],[],[],0,0,0,,[],https://twitter.com/seandulac/status/1117309965448781827,,,0
1117309965381898240,1117309479249424384,1555222429000,2019-04-14,02:13:49,Eastern Daylight Time,526029260,daydaysdaddy,Jason Stewart,,They left out LAC too..but it is sweet,['assassinatehate'],[],[],0,0,1,"Wylie, TX",[],https://twitter.com/Daydaysdaddy/status/1117309965381898240,,,0
1117309965369143296,1117309965369143296,1555222429000,2019-04-14,02:13:49,Eastern Daylight Time,973882991486357505,bigdata_joe,Joe Bond,,Review: The Alfa Romeo Stelvio Ti is a beautiful SUV that doesn't measure up to its price #AI #IoT CC: @MikeQuindazzi  https://www.cnbc.com/2019/03/22/review-the-alfa-romeo-stelvio-ti-is-beautiful-but-doesnt-justify-cost.html … pic.twitter.com/ijbQygauyr,['mikequindazzi'],['https://www.cnbc.com/2019/03/22/review-the-alfa-romeo-stelvio-ti-is-beautiful-but-doesnt-justify-cost.html'],['https://pbs.twimg.com/media/D4F7bouUYAUNFai.jpg'],0,1,0,,"['#ai', '#iot']",https://twitter.com/BigData_Joe/status/1117309965369143296,,,0
1117309965234917376,1117129879420657665,1555222428000,2019-04-14,02:13:48,Eastern Daylight Time,1116895205662183424,tylerje00937453,Deplorable Zion,,There is no muslim ban,['ilhanmn'],[],[],0,0,0,United States,[],https://twitter.com/tylerje00937453/status/1117309965234917376,,,0
1117309965172011008,1117309965172011008,1555222428000,2019-04-14,02:13:48,Eastern Daylight Time,949127793274535937,cutienakuul12,° ᴇᴘⓢʜ °,,@_denizburak & @NakuulMehta share same birthdate😍😍😍😭🤧😻😻😻😻 I will go crazy today fr sure 🤧😻💃💃💃💃 pic.twitter.com/dkpfeefwfc,"['_denizburak', 'nakuulmehta']",[],"['https://pbs.twimg.com/media/D4F6849UYAA-IdB.png', 'https://pbs.twimg.com/media/D4F685gVUAAUt_L.jpg', 'https://pbs.twimg.com/media/D4F685yU0AAJM6m.jpg', 'https://pbs.twimg.com/media/D4F685TU4AA_mIp.png']",0,0,0,Nowhere,[],https://twitter.com/Cutienakuul12/status/1117309965172011008,,,0
1117309965046300672,1117125184002121728,1555222428000,2019-04-14,02:13:48,Eastern Daylight Time,1162453106,tyjones01,TJ,,You know what man? This whole tweet needs to just be a hashtag #hashtagitbro,['odognine2'],[],[],0,0,0,cochrane,['#hashtagitbro'],https://twitter.com/tyjones01/status/1117309965046300672,,,0
1117309964970754048,1117307513928601601,1555222428000,2019-04-14,02:13:48,Eastern Daylight Time,869813952104075264,blastfemous,farewell tequilas,,Yar pls yar,['baejaaaan'],[],[],1,0,0,falls,[],https://twitter.com/blastfemous/status/1117309964970754048,,,0
1117309964937089025,1115353159650639872,1555222428000,2019-04-14,02:13:48,Eastern Daylight Time,44535799,fabulousmissem,"Emily A. Schmidt, MTS",,My county libraries do this - they have varied hours for this reason.,"['kerridaniels12', 'screwydecimal']",[],[],0,0,0,,[],https://twitter.com/FabulousMissEm/status/1117309964937089025,,,0
1117309964924739585,1117309964924739585,1555222428000,2019-04-14,02:13:48,Eastern Daylight Time,314278595,kgm_louie,KGM Louie,,They kno how I’m kome jump out the sunroof behind mine https://twitter.com/sholongway/status/1117309440368283648 …,,['https://twitter.com/sholongway/status/1117309440368283648'],[],0,0,0,Northwood,[],https://twitter.com/Kgm_louie/status/1117309964924739585,,https://twitter.com/Sholongway/status/1117309440368283648,0
1117309964811247616,1116676839810924544,1555222428000,2019-04-14,02:13:48,Eastern Daylight Time,1796307264,janeruthsozo,janeruthraphael,,"Nope, wrong. We already know where he stands on the issue when he spoke about Snowden. Stop telling the man when and how he has to say something according to YOU.","['bentleythedog', 'amintchorus', 'dovesandletters', 'xychelsea', 'berniesanders']",[],[],0,0,0,"Santa Fe, New Mexico",[],https://twitter.com/janeruthsozo/status/1117309964811247616,,,0
1117309964807065600,1117309964807065600,1555222428000,2019-04-14,02:13:48,Eastern Daylight Time,1031628329869164544,lafc42originals,The 42 Originals,,We gave out over 42 stickers tonight...  Send us a pic if you got one 💛🖤,,[],[],0,0,0,"Los Angeles, CA",[],https://twitter.com/LAFC42Originals/status/1117309964807065600,,,0
1117309964559589377,1117307087078297600,1555222428000,2019-04-14,02:13:48,Eastern Daylight Time,3313209583,etzsam,Samanta🌷,,omgggg literally perfect 😻💛,['mulinduh69'],[],[],0,0,0,"Baldwin Park, CA",[],https://twitter.com/etzsam/status/1117309964559589377,,,0
1117309964542988288,1117309964542988288,1555222428000,2019-04-14,02:13:48,Eastern Daylight Time,1862893501,red5necklace,Julie,,"It was because he said ""duty."" #BORUTO",,[],[],0,0,0,Pittsburgh,['#boruto'],https://twitter.com/red5necklace/status/1117309964542988288,,,0
1117309964538671110,1117309964538671110,1555222428000,2019-04-14,02:13:48,Eastern Daylight Time,842382099189489665,sportsusa_net,SPORTS USA,,UFC 236 bonuses: Adesanya-Gastelum and Poirier-Holloway both net FOTN  http://sports-usa.net/2019/04/14/ufc-236-bonuses-adesanya-gastelum-and-poirier-holloway-both-net-fotn/ … pic.twitter.com/8lZ1QBAS2X,,['http://sports-usa.net/2019/04/14/ufc-236-bonuses-adesanya-gastelum-and-poirier-holloway-both-net-fotn/'],['https://pbs.twimg.com/media/D4F7fcMUIAIDMOP.png'],0,0,0,"Washington, USA",[],https://twitter.com/sportsusa_net/status/1117309964538671110,,,0
1117309964463140864,1117309964463140864,1555222428000,2019-04-14,02:13:48,Eastern Daylight Time,2730888907,ivxnsson,i👨🏽‍💻,,We need a @billieeilish x Sara Bareilles x @FINNEAS collab. https://twitter.com/sarabareilles/status/1117306717614817285 …,"['billieeilish', 'finneas']",['https://twitter.com/sarabareilles/status/1117306717614817285'],[],0,0,0,United States,[],https://twitter.com/ivxnsson/status/1117309964463140864,,https://twitter.com/SaraBareilles/status/1117306717614817285,0
1117309964433985536,1117242926654947328,1555222428000,2019-04-14,02:13:48,Eastern Daylight Time,1108488315001626625,sneakytruth093,Why You Lie?,,"Terrorism: the unlawful use of violence and intimidation, especially against civilians, in the pursuit of political aims. Do what I say Sanctuary states especially California, or suffer poor management and high taxes cause you won't help my political aim. pic.twitter.com/DejBbv4Lnp",['realdonaldtrump'],[],[],0,0,0,,[],https://twitter.com/SneakyTruth093/status/1117309964433985536,,,1
1117309964287205376,1117309964287205376,1555222428000,2019-04-14,02:13:48,Eastern Daylight Time,898364023040864256,jsand2012,John Sanders,,Fact  https://www.facebook.com/100001805215429/posts/2633585940044887/ …,,['https://www.facebook.com/100001805215429/posts/2633585940044887/'],[],0,0,0,,[],https://twitter.com/jsand2012/status/1117309964287205376,,,0
1117309964253417473,1117309964253417473,1555222428000,2019-04-14,02:13:48,Eastern Daylight Time,701977956114046976,jmoney_25king,jOnAtHaN,,Hell no😂 OKC is trash. https://twitter.com/bigdtheking/status/1117305736340443136 …,,['https://twitter.com/bigdtheking/status/1117305736340443136'],[],0,1,1,"Riverside, CA",[],https://twitter.com/Jmoney_25king/status/1117309964253417473,,https://twitter.com/BigDTheKing/status/1117305736340443136,0
1117309964106645504,1117309964106645504,1555222428000,2019-04-14,02:13:48,Eastern Daylight Time,1020998076717125632,imdunkgod,Cameron,,This raptah. kid is fucking terrible at the game,,[],[],0,0,0,Australia,[],https://twitter.com/ImDunkGod/status/1117309964106645504,,,0
1117309964064739329,1117259067150307328,1555222428000,2019-04-14,02:13:48,Eastern Daylight Time,3625790297,_darlingjessica,Jess🌻,,You’re cuter babes 💘,['wavyanitaa'],[],[],0,0,0,"Sanger, CA",[],https://twitter.com/_darlingjessica/status/1117309964064739329,,,0
1117309963980935171,1117309963980935171,1555222428000,2019-04-14,02:13:48,Eastern Daylight Time,249600593,msdaijaboo,MsDaijaBoo♌,,I had to lose my fucking mind just to get to this place with myself.,,[],[],0,0,0,"Connecticut, USA",[],https://twitter.com/MsDaijaBoo/status/1117309963980935171,,,0
1117309963959963648,1117309963959963648,1555222428000,2019-04-14,02:13:48,Eastern Daylight Time,888827777956368385,richlive919,Rich Live,,Check Out My New Single Rich Live - Let The Party Begin   https://itunes.apple.com/us/album/let-the-party-begin/1136884331?i=1136884802 … Rt/Share,,['https://itunes.apple.com/us/album/let-the-party-begin/1136884331?i=1136884802'],[],0,0,0,"North Carolina, USA",[],https://twitter.com/RICHLIVE919/status/1117309963959963648,,,0
1117309963938992129,1116990501444562952,1555222428000,2019-04-14,02:13:48,Eastern Daylight Time,4288153043,tamuorm,Ahmed Malik,,My friends anil kapoor lovely,"['anilkapoor', 'satishkaushik2']",[],[],0,0,0,,[],https://twitter.com/TamuorM/status/1117309963938992129,,,0
1117309963817369600,1117191490797744129,1555222428000,2019-04-14,02:13:48,Eastern Daylight Time,862544269504126976,naomia281,Naomi Armstrong,,"I teach history.  My 8th graders keep asking me questions about the checks and balances I have been trying to teach. For some reason, they've struggled. It's been an interesting year. I keep saying ""the constitution says "" or ""historically..."" and ""it's important to vote!""","['therealbskay', 'mollyjongfast']",[],[],0,0,0,,[],https://twitter.com/NaomiA281/status/1117309963817369600,,,0
1117309963653672960,1117309963653672960,1555222428000,2019-04-14,02:13:48,Eastern Daylight Time,83632378,jen052483,Jen E,,Just posted a video  https://www.instagram.com/p/BwObk5HBXhloibvFUCTXwTjD2DwfGdrY4CXrJY0/?utm_source=ig_twitter_share&igshid=sfwlkovxql6t …,,['https://www.instagram.com/p/BwObk5HBXhloibvFUCTXwTjD2DwfGdrY4CXrJY0/?utm_source=ig_twitter_share&igshid=sfwlkovxql6t'],[],0,0,0,los angeles,[],https://twitter.com/jen052483/status/1117309963653672960,,,0
1117309963624300545,1117309963624300545,1555222428000,2019-04-14,02:13:48,Eastern Daylight Time,1091547702939156481,criizz__,Cristopher,,Yo someone HMU pic.twitter.com/9MpZGJJiE5,,[],['https://pbs.twimg.com/media/D4F7fMKU4AE3EKJ.jpg'],0,0,0,"Salinas, CA",[],https://twitter.com/Criizz__/status/1117309963624300545,,,0
1117309963615887360,1116840644603858944,1555222428000,2019-04-14,02:13:48,Eastern Daylight Time,310109328,jasjitsdhanoa,Jasjit Singh,,"It has nothing to do with respect. It is not disrespectful. It is a statement asking for people to reform their way to get closer to spirituality. This is the same Guru Nanak that denied the thread, and threw water in the opposite direction at the Ganges. Common sense reform.","['abhi1xx', 'tigreshaan', 'vinayakpandey']",[],[],0,0,0,Earth,[],https://twitter.com/JasjitSDhanoa/status/1117309963615887360,,,0
1117309963448098818,1117309963448098818,1555222428000,2019-04-14,02:13:48,Eastern Daylight Time,3268382246,morg_laughlin13,Morgan Laughlin,"Seattle, WA","@F1 #F1 #ChineseGP #1000thGP AND WE’RE OFF! LET’S HAVE THE 1,000th RACE BE A GOOD ONE!",['f1'],[],[],0,0,0,"Seattle, WA","['#f1', '#chinesegp', '#1000thgp']",https://twitter.com/morg_laughlin13/status/1117309963448098818,,,0
1117309963418738688,1117248324057223168,1555222428000,2019-04-14,02:13:48,Eastern Daylight Time,753074173635878912,thepartrain,The Par Train,,You’re our hero,['mrbrooksxxx'],[],[],0,0,0,Chicago & Los Angeles,[],https://twitter.com/TheParTrain/status/1117309963418738688,,,0
1117309963397935104,1117309963397935104,1555222428000,2019-04-14,02:13:48,Eastern Daylight Time,2842718807,littleladybird3,The ladybirds' adventures🐞🐞,,I do love a walled garden! Happy Sunday everyone. I hope yours is more exciting than mine which will be spent catching up with the laundry and housework before work tomorrow. . . #dowtk #lovelifeoutdoors #littlewanderingwellies #ukexplore #wheremywellies…  http://bit.ly/2P8DKmK  pic.twitter.com/3hnxiJKogX,,['http://bit.ly/2P8DKmK'],['https://pbs.twimg.com/media/D4F7fZhWAAA8270.jpg'],0,0,0,Cheshire,"['#dowtk', '#lovelifeoutdoors', '#littlewanderingwellies', '#ukexplore', '#wheremywellies']",https://twitter.com/littleladybird3/status/1117309963397935104,,,0
1117309963247001606,1117309963247001606,1555222428000,2019-04-14,02:13:48,Eastern Daylight Time,1094072056528932864,pierce_thomason,#ResistanceIsNotFutile,,"""I expect a reply from the IRS by 5:00 PM on April 32,2019. Please know that, if you fail to comply, your failure will be interpreted as a denial of my request. ""  #TrumpTaxes #Trump #TrumpCrimeSyndicate #Resist pic.twitter.com/PnU7h0fFGf",,[],"['https://pbs.twimg.com/media/D4F7fKmW0AIpDA_.jpg', 'https://pbs.twimg.com/media/D4F7fKpXsAAxc7p.jpg']",0,0,0,The United States of America,"['#trumptaxes', '#trump', '#trumpcrimesyndicate', '#resist']",https://twitter.com/pierce_thomason/status/1117309963247001606,,,0
1117309963242590210,1117247756857274368,1555222428000,2019-04-14,02:13:48,Eastern Daylight Time,986028061211557888,x0geo,geo 💋,,Cheeky huh?,['jamescharles'],[],[],0,0,0,"Sacramento, CA",[],https://twitter.com/x0geo/status/1117309963242590210,,,0
1117309963183853569,1117309963183853569,1555222428000,2019-04-14,02:13:48,Eastern Daylight Time,223918022,thizzy85,Roy Black,,@DamonBruce with how much you like the masters and the never changing oldschoolness about it... how do you feel about all these pros wearing airmaxxs? Not even cleat version just legit sneakers? I’m not old enough to yell at kids to get off a lawn I don’t have. Sneakers bugs me,['damonbruce'],[],[],1,0,0,"San Francisco, CA",[],https://twitter.com/Thizzy85/status/1117309963183853569,,,0
